X,Y,OBJECTID,Stop_Code,Stop_ID,Stop_Name,Street,Cross_Street,Position,Stop_Lat,Stop_Lon,Downtown,Council_District,Sign_Crew,Road_Maint,GoRaleigh,GoTriangle,Wolfline,Wake_Forest,GoDurham,GoCary,Shelter,Shelter_Type,Shelter_Count,Bench,Bench_Type,Bench_Count,Trash_Can,Trash_Can_Type,Trash_Can_Count,Landing_Pad,Amenity_Pad,Pad_Size,Bike_Rack,Lighting,Lighting_Type,Real_Time,USB_Charging,Sidewalk,Crosswalk,Ped_Signal,Curb_Ramp,ADA_Compliant,Bike_Lane,Greenway,Art,Project,Project_Type,Project_Status,Project_Target,R1,R2,R2L,R3,R4,R5,R6,R7,R7L,R8,R8L,R9,R10,R11,R11L,R12,R13,R14,R15,R15L,R16,R18,R18S,R19,R20,R21,R22,R23,R23L,R24,R24L,R25,R25L,R26,R27,R28,R29,R31,R32,R33,R34,R36,R40X,R55X,R70X,R401X,R_Line,WRX,WFL,FRX,ZWX,Boardings,Alightings,Facility_ID,CreationDate,Creator,EditDate,Editor,Project_Lead,Sign_Type,Bus_Zone,Project_Complete,Ridership_Updated,Landscaping,GlobalID,R17,EmergencyPhone,Adoptable,Adoption_Status
-78.6077848187,35.8664734581,689,9049,9049,Spring Forest Rd at Millbrook Exchange Park,Spring Forest Rd,Millbrook Exchange Park,Near,35.8664734583,-78.6077848187,No,A,B,NCDOT,Yes,Yes,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9049,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,5e5a5109-3495-48fb-ab80-6661e0d0ec6e,No,,No,Available
-78.6134093027,35.8659702076,690,9050,9050,Volant Dr at Hemphill Dr,Volant Dr,Hemphill Dr,Near,35.8659702074,-78.6134093027,No,A,B,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0,9050,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,f49341e2-8052-420f-861f-4d77937d1634,No,,No,Available
-78.7015700878,35.7669715101,691,9051,9051,Avent Ferry Rd at Crab Orchard Dr,Avent Ferry Rd,Crab Orchard Dr, ,35.7669459995,-78.7013279999,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,8,9051,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,52b92128-036d-4ef6-8470-4e1aa530166c,No,,No,Available
-78.7093234497,35.7690742032,692,9052,9052,Athens Dr at Avent Ferry Rd - Athen,Athens Dr,Avent Ferry Rd - Athen, ,35.7690040002,-78.709249,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,Yes,No,Yes,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,3,9052,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,09d3321b-592c-439e-b7be-ab0f6356461a,No,,No,Available
-78.7142249121,35.7718958925,693,9053,9053,Athens Dr at Smithdale Dr,Athens Dr,Smithdale Dr, ,35.7717760007,-78.7140739996,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,Yes,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,6,9053,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2a46ed29-1cc0-4df3-ac26-042c5847bb33,No,,Yes,Available
-78.7196089998,35.7766209999,694,9054,9054,Athens Dr at Bouree Ct,Athens Dr,Bouree Ct, ,35.7766209999,-78.7196089998,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9054,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2f7fd8d0-92bc-446a-979e-bfff50f1939a,No,,No,Available
-78.7216349999,35.7782870002,695,9055,9055,Jones Franklin Rd at Barringer Dr,Jones Franklin Rd,Barringer Dr, ,35.7782870001,-78.7216349999,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9055,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,6560756f-7647-41ce-81cc-8b99e7c75139,No,,No,Available
-78.7221761432,35.7752063003,696,9056,9056,Jones Franklin Rd at Barringer Dr,Jones Franklin Rd,Barringer Dr, ,35.7762400006,-78.7219980001,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,1,9056,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,e564f83d-2d4b-4f3f-99ba-fcf21e4902a4,No,,No,Available
-78.7233187571,35.7729657893,697,9057,9057,Fort Sumter Rd at Jones Franklin Rd,Fort Sumter Rd,Jones Franklin Rd, ,35.7727969998,-78.7224800001,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,9,10,9057,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,03d8da0f-30df-4db4-a07b-9f79451ac72e,No,,No,Available
-78.7272589997,35.7739110002,698,9058,9058,Dana Dr at Fort Sumter Rd,Dana Dr,Fort Sumter Rd, ,35.7739109999,-78.7272589997,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9058,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,e4f019a8-b0d1-49d3-8746-8c31db7a07cd,No,,No,Available
-78.7283400009,35.7719720003,699,9059,9059,Dana Dr at Fort Sumter Rd,Dana Dr,Fort Sumter Rd, ,35.7719720005,-78.7283400009,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,9059,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,a61e24a5-27fa-4abb-a988-a676f4d6e729,No,,No,Available
-78.7323212767,35.7768549111,700,9060,9060,Buck Jones Rd at Bashford Rd,Buck Jones Rd,Bashford Rd, ,35.776854911,-78.7323212767,No,D,C,Municipal,Yes,No,No,No,No,No,Yes,,1,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,3,9060,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,f73eb4af-0fa5-448e-9f95-4476fae8902a,No,,Yes,Available
-78.7297889996,35.7797310002,701,9061,9061,Buck Jones Rd at Portree Pl,Buck Jones Rd,Portree Pl, ,35.7797310005,-78.7297889996,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,2,9061,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,01a8ec3e-6eee-47be-91b7-2899824f4c3f,No,,No,Available
-78.7238908384,35.7833290891,702,9062,9062,Buck Jones Rd at Fieldspring Ln,Buck Jones Rd,Fieldspring Ln, ,35.7833290895,-78.7238908384,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9062,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,06551858-b350-4d6e-8377-6f3ad490c559,No,,No,Available
-78.7217900006,35.7841506809,703,9063,9063,Jones Franklin Rd at Buck Jones Rd,Jones Franklin Rd,Buck Jones Rd, ,35.7839899993,-78.7217900006,No,D,C,NCDOT,Yes,No,No,No,No,No,Yes,Slim,1,Yes,Improved,0,Yes,Concrete Mounted,1,Yes,Yes,,No,,,No,No,Yes,No,No,No,No,,No,No,WTP Site 99,Shelter,Complete,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,7,9063,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,GR,CAT,No,,2022/01/20 05:00:00+00,,639ff7fb-f1e0-4fb8-8cae-de4c114d191e,No,,Yes,Available
-78.7165299999,35.7863600003,704,9064,9064,Western Blvd at Carolina Ave,Western Blvd,Carolina Ave, ,35.7863600004,-78.7165299999,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9064,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,124e94bb-ba9f-4170-9892-26c96323c651,No,,No,Available
-78.7137480001,35.7864040002,705,9065,9065,Western Blvd at Heather Dr,Western Blvd,Heather Dr, ,35.786404,-78.7137480001,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9065,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,7a548f2f-6a63-4ea4-a7ff-6688a721f645,No,,No,Available
-78.7065240001,35.7858689994,706,9066,9066,Western Blvd at Deboy St,Western Blvd,Deboy St, ,35.7858689996,-78.7065240001,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,4,9066,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,ae0c8eb0-f684-41c8-aa71-9ee5afb57b59,No,,No,Available
-78.7036538738,35.7849175352,707,9067,9067,Western Blvd at Schaub Dr,Western Blvd,Schaub Dr, ,35.7850150004,-78.7034590005,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,Yes,Unimproved,1,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,Yes,No,Yes,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,6,14,9067,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,7ad4520f-c3bf-410c-9322-d17a8ad9ae41,No,,No,Available
-78.7040377562,35.7828713565,708,9068,9068,Schaub Dr at Sandlin Pl,Schaub Dr,Sandlin Pl, ,35.7830500004,-78.7038329988,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,15,5,9068,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,da3d20c9-39a0-4135-a69f-297ce368d8de,No,,No,Available
-78.7056144469,35.7817420775,709,9069,9069,Schaub Dr at Teakwood Pl,Schaub Dr,Teakwood Pl, ,35.78281,-78.70418,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,9069,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,1f229c41-fbc0-4354-ac6a-6e18b8810390,No,,No,Available
-78.7062264826,35.7821856941,710,9070,9070,Schaub Dr at Deboy St,Schaub Dr,Deboy St, ,35.7825200002,-78.7064600005,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9070,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,e12c0bdb-08ee-4020-898d-959cc29a1e68,No,,No,Available
-78.7077883582,35.7818979282,711,9071,9071,Deboy St at Driftwood Dr,Deboy St,Driftwood Dr, ,35.7817200002,-78.7080599998,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,9071,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,74225488-2990-466d-b7b7-b14a20798a33,No,,No,Available
-78.710624,35.7750889998,713,9073,9073,Kaplan Dr at Pineview Dr,Kaplan Dr,Pineview Dr, ,35.7750890001,-78.710624,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2,1,9073,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,e831f3fd-4973-418d-b286-fbe182be7d7d,No,,No,Available
-78.7138340003,35.7731309994,714,9074,9074,Kaplan Dr at Swallow Dr,Kaplan Dr,Swallow Dr, ,35.7731309994,-78.7138340003,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,0,9074,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,eea1ad3d-9c74-4509-8f5f-415926d7c005,No,,No,Available
-78.6735600001,35.7799599997,715,9079,9079,Western Blvd at Nazareth St,Western Blvd,Nazareth St, ,35.7799599999,-78.6735600001,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9079,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,acb70a58-71f3-4c2a-a402-ef5b1abc7552,No,,No,Available
-78.720906,35.7787920006,716,9089,9089,Athens Dr at Jones Franklin Rd,Athens Dr,Jones Franklin Rd, ,35.7787920004,-78.720906,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,2,9089,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,ba19fb3f-6d8b-49aa-ab81-b32081d5f299,No,,No,Available
-78.7142340156,35.7717178441,717,9090,9090,Athens Dr at Smithdale Dr,Athens Dr,Smithdale Dr, ,35.7714499996,-78.71419,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,No,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5,1,9090,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,20278dfa-df1d-4f46-bf4e-973912c05ae4,No,,No,Available
-78.7115963508,35.7703089894,718,9091,9091,Athens Dr at Pauls Rd (Lake Johnson),Athens Dr,Pauls Rd (Lake Johnson), ,35.7706099996,-78.7121999989,No,D,C,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,1,1,9091,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,b9194e1e-956b-4d35-b641-6fa7e89db7dc,No,,No,Available
-78.705521677,35.766819107,719,9092,9092,Avent Ferry Rd at Lake Dam Rd,Avent Ferry Rd,Lake Dam Rd, ,35.7665599994,-78.7046400003,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,8,1,9092,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,c39b4d6b-8170-4145-a366-46484f255d96,No,,No,Available
-78.701650504,35.7667904111,720,9093,9093,Avent Ferry Rd at Crab Orchard Dr,Avent Ferry Rd,Crab Orchard Dr, ,35.7665199991,-78.70105,No,D,C,NCDOT,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,No,,No,No,Yes,No,No,No,No,No,Yes,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,12,1,9093,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,77cd0b9f-cb44-44f0-9de4-28ca74c8f975,No,,No,Available
-78.6104099995,35.8356799997,721,9098,9098,New Hope Church Rd at Wal-Mart,New Hope Church Rd,Wal-Mart, ,35.8356799998,-78.6104099995,No,B,B,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,Yes,Pole Mounted,1,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,Shelter,Planned,2023,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,16,8,9098,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,2625a40d-d763-42e8-975c-13c6c6b44e2f,No,,No,Available
-78.6040900003,35.8344099997,722,9099,9099,New Hope Church Rd at Atlantic Ave,New Hope Church Rd,Atlantic Ave, ,35.8344099996,-78.6040900003,No,B,B,Municipal,Yes,No,No,No,No,No,No,,0,No,,0,No,,0,No,No,,No,,,No,No,Yes,No,No,No,No,,No,No,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,3,3,9099,2020/07/28 13:27:39.407+00,justin.greco@raleighnc.gov_ral,2022/03/08 13:05:58.485+00,Matthew.Vanhoeck@raleighnc.gov_ral,,CAT,No,,2022/01/20 05:00:00+00,,888fc5da-4bdf-4c0e-8c00-021e8dc07c36,No,,No,Available
